keystrokes_per_sec,clicks_per_sec,app_switches,app_entropy,idle_time_ratio,productive_app_ratio,distraction_app_ratio,keystroke_burst_score,click_burst_score,app_switch_frequency,keystroke_variance,click_variance,keystroke_click_ratio,idle_transitions,app_focus_duration,context_switch_cost,label
2.5,0.13333333333333333,4.0,0.3868917135948905,0.0,0.9397590361445783,0.0,0.3870090426098149,0.590532366782668,0.13333333333333333,0.032515641544878966,81.10477230065526,0.9493670886075949,0.0,22.352330764134724,0.04819277108433735,0
0.6666666666666666,0.2,6.0,0.9466860869123461,0.0,0.78125,0.0,0.3361521950257752,0.29536572108922954,0.2,0.02228535794260773,7.663331235701594,0.7692307692307693,0.0,23.381782452265423,0.1875,0
0.3333333333333333,0.23333333333333334,7.0,1.188721875540867,0.0,0.6666666666666666,0.0,0.3729721978113548,0.3417505406894624,0.23333333333333334,0.03789619557815451,7.953920793009805,0.5882352941176471,0.0,23.88609528541565,0.2916666666666667,0
0.0,0.2,6.0,1.5545851693377997,0.0,0.4166666666666667,0.0,0.0,0.3142742459704072,0.2,0.0,13.971724349179672,0.0,0.0,22.400759140650432,0.5,0
0.0,0.16666666666666666,6.0,1.5726236638951638,0.0,0.36363636363636365,0.0,0.0,0.352693983741698,0.2,0.0,11.913313671118061,0.0,0.0,18.02494756380717,0.5454545454545454,0
0.0,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.37768793106079,0.0,0
0.0,0.1,1.0,0.9182958340544896,1.0,0.6666666666666666,0.0,0.0,0.3936071297167406,0.03333333333333333,0.0,89.15496871904685,0.0,2.0,11.670437812805176,0.16666666666666666,0
1.2666666666666666,0.3,6.0,0.7533347247815687,0.67,0.8518518518518519,0.0,0.8860794739553408,0.3197623336170577,0.2,0.005549596334533283,3.267227603411552,0.8085106382978723,1.0,17.634006023406982,0.1111111111111111,0
0.0,0.13333333333333333,4.0,1.657742726504889,0.35666666666666663,0.2222222222222222,0.3333333333333333,0.0,0.31861723296958994,0.13333333333333333,0.0,37.67823841298561,0.0,1.0,14.066164016723633,0.4444444444444444,1
0.0,0.13333333333333333,4.0,1.657742726504889,0.35666666666666663,0.2222222222222222,0.3333333333333333,0.0,0.31861723296958994,0.13333333333333333,0.0,37.67823841298561,0.0,1.0,14.066164016723633,0.4444444444444444,1
0.0,0.26666666666666666,4.0,0.0,0.0,0.0,0.5,0.0,0.3699882333833095,0.13333333333333333,0.0,9.546636983880889,0.0,0.0,29.2284197807312,0.3333333333333333,1
0.0,0.23333333333333334,5.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.3519486527232756,0.16666666666666666,0.0,10.210210934504323,0.0,0.0,28.06294345855713,0.4166666666666667,1
0.0,0.2,7.0,0.9912642605354289,0.0,0.15384615384615385,0.46153846153846156,0.0,0.24775336099499903,0.23333333333333334,0.0,6.620596441931616,0.0,0.0,14.984830498695374,0.5384615384615384,1
0.0,0.2,7.0,0.9912642605354289,0.0,0.15384615384615385,0.46153846153846156,0.0,0.24775336099499903,0.23333333333333334,0.0,6.620596441931616,0.0,0.0,14.984830498695374,0.5384615384615384,1
0.0,0.2,5.0,1.0957952550009336,0.0,0.18181818181818182,0.36363636363636365,0.0,0.2501337097396063,0.16666666666666666,0.0,6.59073193646533,0.0,0.0,13.16501009464264,0.45454545454545453,1
0.0,0.26666666666666666,6.0,0.9463729359854419,0.0,0.14285714285714285,0.42857142857142855,0.0,0.19340900170269662,0.2,0.0,1.991512455360674,0.0,0.0,13.104543447494507,0.42857142857142855,1
0.0,0.26666666666666666,7.0,0.9055872616982603,0.0,0.13333333333333333,0.4,0.0,0.19340900170269662,0.23333333333333334,0.0,1.991512455360674,0.0,0.0,13.372714757919312,0.4666666666666667,1
0.0,0.26666666666666666,7.0,0.9055872616982603,0.0,0.13333333333333333,0.4,0.0,0.19340900170269662,0.23333333333333334,0.0,1.991512455360674,0.0,0.0,13.372714757919312,0.4666666666666667,1
